Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
ik8jdbp1,Corporate Events,Closed Won,2018-07-08,2018-07-08,360,MONTHSAVE25DEAL,operations,
b1dnq0fx,Educational Seminars,Closed Won,2018-07-09,2018-07-09,324,SLASH10,operations,
162isa44,Corporate Events,Closed Won,2018-07-09,2018-07-09,576,2SEMESTERS20SALE,operations,
tl1g37l8,Corporate Events,Closed Lost,2018-07-09,2018-07-10,450,FIFTYSAVINGS,operations,not target
j90atvpj,Corporate Events,Closed Lost,2018-07-09,2018-07-25,600,SAVE25LESS,operations,no response
4a9vgnly,Corporate Events,Checkbox,2018-07-09,2018-07-09,768,2SEMESTERS20OFF,operations,
33phm3ne,Educational Seminars,Closed Won,2018-07-18,2018-10-10,360,DISCOUNT25QUICK,operations,
pwvcnd4r,Educational Seminars,Closed Lost,2018-07-18,2018-07-23,500,ECONOMY50GIFT,financial control,lost to competitor
1c13wzfy,Corporate Events,Closed Lost,2018-07-18,2018-07-21,200,QUICK25DISCOUNT,operations,not target
os3j681s,Sports Events,Closed Won,2018-07-18,2018-07-18,600,PROMOTIONCODE,operations,
z6dask9p,Sports Events,Closed Won,2018-07-18,2018-07-18,32396,SLASH10,operations,
,Corporate Events,Closed Lost,2018-07-18,2018-07-25,200,,operations,no response
,Educational Seminars,Closed Lost,2018-07-18,2018-07-18,200,,financial control,no response
,Corporate Events,Closed Lost,2018-07-01,2018-07-25,450,,operations,no response
7vyed7up,Corporate Events,Closed Won,2018-07-01,2018-09-01,450,TRIALFREE,operations,
wcsrbiyc,Corporate Events,Closed Won,2018-07-01,2018-08-01,240,MONTH50REBATE,operations,
0w46gnkp,Corporate Events,Closed Won,2018-07-01,2018-08-01,360,MONTHSAVE25DEAL,operations,
x9m8elto,Educational Seminars,Closed Won,2018-07-01,2018-07-01,300,SAVEMORE50,operations,
k3cu5zze,Corporate Events,Closed Won,2018-07-01,2018-07-01,240,MONTH50REBATE,operations,
lkyfgmja,Sports Events,Closed Lost,2018-07-01,2018-03-03,1344,,operations,no response
apg8yjfj,Corporate Events,Closed Won,2018-07-01,2018-08-01,576,2SEMESTERS20SALE,quality of delivery,
yab67np0,Corporate Events,Closed Won,2018-08-01,2018-09-01,240,DISCOUNT50POWER,operations,
r977jbxr,Corporate Events,Closed Lost,2018-08-01,2018-06-25,600,,time saving,no response
7rcrwj18,Corporate Events,Closed Won,2018-08-01,2018-08-01,9214,RENEW30DEAL,operations,
v1y3ny57,Corporate Events,Closed Lost,2018-08-01,2018-06-19,200,,operations,no response
,Corporate Events,Closed Won,2018-06-16,2018-06-16,324,,operations,other
mlhaduco,Corporate Events,Closed Won,2018-06-16,2018-06-16,768,2SEMESTERS20OFF,operations,
l48sn4vo,Sports Events,Closed Lost,2018-06-16,2018-06-19,200,,operations,no response
qwoltpoc,Corporate Events,Closed Lost,2018-06-16,2018-07-22,324,,operations,no response
axnf719j,Corporate Events,Closed Won,2018-06-16,2018-05-05,240,DISCOUNT50POWER,,
dbeky7bc,Sports Events,Closed Won,2018-06-16,2018-06-16,768,HALFYEAR20G,operations,
7tgz4m3n,Corporate Events,Closed Won,2018-06-16,2018-06-16,576,2SEMESTERS20SALE,quality of delivery,
cfpnyfm6,Sports Events,Closed Won,2018-06-16,2018-06-16,240,SAVEMONTH50G,,
57fnb82u,Corporate Events,Closed Lost,2018-03-03,2018-08-20,768,2SEMESTERS20OFF,operations,no response
145m03ku,Corporate Events,Closed Won,2018-03-03,2018-03-03,300,SAVEMONTH50SPECIAL,operations,
0l6au65m,Corporate Events,Closed Won,2018-03-03,2018-04-03,240,MONTH50REBATE,operations,
imycd2oy,Corporate Events,Closed Lost,2018-03-03,2018-03-03,360,FULL75YEAR,financial control,lost to competitor
2pu9f6y5,Corporate Events,Closed Won,2018-03-03,2018-03-03,360,MONTHSAVE25DEAL,quality of delivery,
pu12q5r6,Corporate Events,Closed Lost,2018-03-03,2018-10-15,200,SEMESTER20MINI,operations,not target
7ifhnczj,Corporate Events,Closed Won,2018-07-09,2018-07-09,240,DISCOUNT50POWER,quality of delivery,
4jbndff5,Corporate Events,Closed Lost,2018-07-09,2018-07-10,200,,operations,lost to competitor
thho24p6,Corporate Events,Closed Lost,2018-07-09,2018-07-11,200,,operations,no response
,Educational Seminars,Closed Lost,2018-07-09,2018-07-14,200,,financial control,price
nlswo0b1,Corporate Events,Closed Lost,2018-07-09,2018-02-03,360,,operations,no response
,Corporate Events,Closed Lost,2018-07-09,2018-09-08,1008,SHINE50,operations,lost to competitor
q19dxjp9,Corporate Events,Closed Won,2018-07-09,2018-07-09,360,MONTHSAVE25DEAL,quality of delivery,
yxznmdj0,Corporate Events,Closed Lost,2018-07-18,2018-07-25,360,SAVE25LESS,operations,price
tvhx5uz8,Educational Seminars,Closed Won,2018-07-18,2018-07-22,1680,FLAT30,operations,
q4jv35sz,Corporate Events,Closed Lost,2018-07-18,2018-07-18,768,,operations,not target
gb9x3s3k,Corporate Events,Closed Won,2018-07-18,2018-07-21,576,2SEMESTERS20SALE,operations,
nibocqbz,Corporate Events,Closed Lost,2018-07-18,2018-09-18,960,,operations,lost to competitor
vlj7idqn,Corporate Events,Closed Won,2018-07-18,2018-07-24,768,2SEMESTERS20OFF,operations,
,Educational Seminars,Closed Lost,2018-07-18,2018-09-24,360,,,no response
ndqsfnzp,Educational Seminars,Closed Lost,2018-07-18,2018-08-26,240,,quality of delivery,no response
nrnbh930,Sports Events,Closed Lost,2018-07-18,2018-07-24,200,,,lost to competitor
ew60xg90,Corporate Events,Demo 2,2018-08-01,2018-08-01,200,,operations,
aes8nyza,Corporate Events,Closed Lost,2018-08-01,2018-10-01,450,,operations,no response
,Corporate Events,Closed Lost,2019-01-02,2019-07-10,240,MONTH50REBATE,operations,no response
skm82519,Corporate Events,Closed Lost,2018-08-01,2018-08-01,324,,quality of delivery,other
98ti6hxk,Corporate Events,Closed Won,2018-08-01,2018-08-01,360,MONTHSAVE25DEAL,operations,
hj94bzb5,Corporate Events,Closed Lost,2018-08-01,2018-06-18,1344,YEARLY30PROMO,operations,price
q72cpjum,Corporate Events,Closed Won,2018-08-01,2018-08-01,336,10OFFREDUCED,operations,
f4pv2ty4,Corporate Events,Closed Lost,2018-08-01,2018-11-01,200,,operations,other
ve0fw3ka,Corporate Events,Closed Won,2018-08-01,2018-09-01,450,FIFTYSAVINGS,operations,
r369w221,Corporate Events,Closed Won,2018-06-16,2018-06-16,768,2SEMESTERS20OFF,operations,
nq0pvyet,Corporate Events,Closed Won,2018-06-17,2018-06-20,1344,YEARLY30PROMO,operations,
y5e6pdos,Sports Events,Closed Won,2018-06-17,2018-06-17,768,HALFYEAR20G,operations,
,Corporate Events,Closed Lost,2018-06-17,2018-06-17,200,10OFFREDUCED,financial control,price
utk3g19f,Corporate Events,Checkbox,2018-06-17,2018-06-17,768,2SEMESTERS20OFF,financial control,
bz1oif8c,Educational Seminars,Closed Lost,2018-06-17,2018-06-24,200,,operations,not target
ohw5036z,Corporate Events,Closed Lost,2018-06-17,2018-06-25,960,SEMESTER20DEALAGAIN,operations,not target
2b7rc2pe,Corporate Events,Demo 2,2018-06-17,2018-06-17,200,,operations,
ouxycemo,Sports Events,Closed Lost,2018-03-03,2018-08-22,576,HALFSEASON20G,financial control,price
9hw5du45,Sports Events,Closed Lost,2018-01-02,2018-05-02,360,DISCOUNT25QUICK,quality of delivery,no budget
5c5mmau1,Corporate Events,Closed Won,2018-01-02,2018-01-02,360,SAVE25LESS,operations,
,Educational Seminars,Closed Lost,2018-01-02,2018-12-02,240,,quality of delivery,lost to competitor
ipgap9u2,Corporate Events,Closed Won,2018-01-02,2018-07-02,576,2SEMESTERS20SALE,operations,
,Sports Events,Closed Lost,2018-01-02,2018-06-02,200,,financial control,lost to competitor
yvx881x6,Corporate Events,Closed Lost,2018-01-02,2018-07-02,320,,quality of delivery,no budget
71t22ew3,Sports Events,Closed Lost,2018-01-02,2018-09-02,200,,operations,price
,Educational Seminars,Closed Lost,2018-07-09,2019-06-27,360,SAVE25LESS,financial control,no response
tgekxf4u,Corporate Events,Closed Lost,2018-07-09,2018-07-10,200,QUARTERLY75OFF,financial control,no product fit
,Corporate Events,Closed Won,2018-07-09,2018-07-09,960,FULLSEASON75,operations,
8k9wj4it,Sports Events,Closed Lost,2018-07-09,2018-07-11,450,,,no budget
3rhdkh40,Corporate Events,Closed Lost,2018-07-09,2018-08-12,768,,operations,not target
ygopox36,Corporate Events,Closed Won,2018-07-09,2018-07-09,360,MONTHSAVE25DEAL,operations,
e3xhgpt7,Corporate Events,Closed Won,2018-07-09,2018-07-09,360,MONTHSAVE25DEAL,operations,
ac2s5vjy,Sports Events,Closed Lost,2018-07-10,2018-07-18,150,,operations,no product fit
zxecd0ea,Educational Seminars,Closed Lost,2018-07-10,2018-07-14,200,FIFTYGIFT,financial control,lost to competitor
kkdw2ip1,Sports Events,Closed Won,2018-07-10,2018-07-10,768,HALFYEAR20G,operations,
2safx0mn,Corporate Events,Closed Won,2018-07-19,2018-07-19,576,2SEMESTERS20SALE,quality of delivery,
,Corporate Events,Closed Lost,2018-07-19,2018-06-03,300,SAVEMONTH50SPECIAL,operations,not target
ep1hwdoy,Corporate Events,Closed Won,2018-07-21,2018-07-21,600,,operations,
4lckd1zl,Educational Seminars,Closed Lost,2018-07-21,2018-08-13,200,SAVINGSLIGHT,quality of delivery,no response
sha7s80b,Sports Events,Closed Won,2018-07-21,2018-07-21,240,ECONOMY50GIFT,financial control,
v1ple1l5,Corporate Events,Closed Won,2018-07-21,2018-07-21,360,MONTHSAVE25DEAL,operations,
k2bn1nc9,Corporate Events,Closed Won,2018-08-01,2018-09-01,576,2SEMESTERS20SALE,quality of delivery,
vdlrwz17,Corporate Events,Closed Won,2018-08-01,2018-06-24,240,MONTH50REBATE,operations,
ah7o4ls4,Corporate Events,Closed Lost,2018-09-01,2018-06-10,240,,operations,not target
85a50hdi,Corporate Events,Closed Won,2018-09-01,2018-09-01,240,MONTH50REBATE,operations,
lvmikmeu,Corporate Events,Closed Won,2018-09-01,2018-10-01,768,2SEMESTERS20OFF,operations,
rwcfu8cm,Corporate Events,Closed Lost,2018-09-01,2018-11-01,360,,operations,no budget
,Corporate Events,Closed Lost,2018-09-01,2018-06-09,200,,financial control,lost to competitor
c1hjtjf1,Corporate Events,Closed Lost,2018-09-01,2018-06-09,576,,operations,other
,Corporate Events,Closed Lost,2018-06-17,2018-06-17,240,MONTH50REBATE,operations,lost to competitor
7uxzbvsb,Corporate Events,Closed Lost,2018-06-17,2018-07-11,576,2SEMESTERS20SALE,,not target
nk833aol,Corporate Events,Closed Lost,2018-06-17,2018-06-17,200,,operations,price
7lveds56,Corporate Events,Closed Won,2018-06-17,2018-06-17,1344,YEARLY30PROMO,operations,
of9oldgm,Sports Events,Closed Lost,2018-06-17,2018-06-25,200,,time saving,lost to competitor
,Sports Events,Closed Lost,2018-06-17,2018-06-20,0,,operations,price
ud2bvrja,Sports Events,Closed Won,2018-06-18,2018-06-18,768,HALFYEAR20G,quality of delivery,
8muhyflv,Sports Events,Closed Won,2018-06-18,2018-06-18,1344,ANNUAL30BONUS,operations,
b1wqmr17,Corporate Events,Closed Lost,2018-03-03,2018-04-03,200,,operations,no product fit
4502ot6r,Corporate Events,Closed Lost,2018-03-03,2018-05-03,360,MONTHSAVE25DEAL,operations,not target
55bsrnuq,Corporate Events,Closed Won,2018-03-03,2018-03-03,576,2SEMESTERS20SALE,operations,
g9nakx73,Corporate Events,Closed Won,2018-03-03,2018-03-03,600,PROMOTIONCODE,financial control,
t5yeampm,Educational Seminars,Closed Lost,2018-03-03,2018-09-18,200,SAVINGSLIGHT,operations,lost to competitor
,Corporate Events,Closed Lost,2018-03-03,2018-11-03,324,,quality of delivery,price
,Educational Seminars,Closed Lost,2018-04-03,2018-10-13,1344,ANNUAL30BONUS,operations,lost to competitor
pwhenu3l,Corporate Events,Closed Won,2018-04-03,2018-04-03,32396,10OFFREDUCED,financial control,
2ovouqlp,Corporate Events,Closed Won,2018-04-03,2018-09-03,576,2SEMESTERS20SALE,operations,
tqvjdhyb,Corporate Events,Closed Won,2018-04-03,2018-10-03,360,MONTHSAVE25DEAL,financial control,
lo5woafe,Corporate Events,Closed Lost,2018-04-03,2018-12-03,768,2SEMESTERS20OFF,financial control,not target
750qvaj3,Corporate Events,Closed Lost,2018-04-03,2018-10-04,768,2SEMESTERS20OFF,operations,no response
,Educational Seminars,Closed Lost,2018-04-03,2018-08-13,290,,time saving,lost to competitor
8o42nx53,Corporate Events,Closed Lost,2018-02-02,2018-02-02,200,,operations,no product fit
,Educational Seminars,Closed Lost,2018-02-02,2018-09-02,324,,financial control,no product fit
ipj68m0j,Corporate Events,Closed Won,2018-02-02,2018-02-02,768,2SEMESTERS20OFF,quality of delivery,
qx6ceedh,Corporate Events,Closed Won,2018-02-02,2018-02-02,576,2SEMESTERS20SALE,quality of delivery,
tcrd452d,Educational Seminars,Closed Lost,2018-02-02,2018-07-23,360,,operations,price
jahf5u95,Educational Seminars,Closed Lost,2018-02-02,2018-06-02,1350,SEMESTER50CUT,financial control,lost to competitor
fngjpq88,Corporate Events,Closed Won,2018-02-02,2018-02-02,300,SAVEMONTH50SPECIAL,quality of delivery,
,Sports Events,Closed Lost,2018-07-10,2018-07-25,150,,operations,no response
hmipokzb,Corporate Events,Closed Won,2018-07-10,2018-07-10,360,SAVE25LESS,operations,
8dgz0ten,Corporate Events,Closed Lost,2018-07-10,2018-07-25,960,,quality of delivery,no response
,Educational Seminars,Closed Lost,2018-07-10,2018-07-26,576,HALFSEASON20G,operations,no response
utf7k590,Sports Events,Closed Lost,2018-07-10,2018-07-10,200,,financial control,no product fit
6vll8j49,Corporate Events,Closed Lost,2018-07-21,2018-07-21,200,,financial control,no response
kfi9tr32,Educational Seminars,Closed Lost,2018-07-21,2018-07-25,768,HALFYEAR20G,financial control,no response
igrf6i84,Educational Seminars,Closed Lost,2018-07-21,2018-07-25,240,ECONOMY50GIFT,financial control,no response
,Educational Seminars,Closed Lost,2018-07-21,2018-07-24,200,,operations,lost to competitor
vsreiwrh,Corporate Events,Closed Won,2018-07-21,2018-07-21,960,SEMESTER20DEALAGAIN,operations,
ot199fgi,Corporate Events,Closed Won,2018-07-21,2018-07-21,150,ECONOMY75DISCOUNT,operations,
q2eacpbi,Educational Seminars,Closed Won,2018-09-01,2018-06-25,768,HALFYEAR20G,operations,
jfsevalb,Corporate Events,Closed Won,2018-09-01,2018-11-01,576,2SEMESTERS20SALE,operations,
g6x7b787,Corporate Events,Closed Won,2018-10-01,2018-10-01,960,,operations,
7p0siv9z,Corporate Events,Closed Lost,2018-10-01,2018-06-12,324,,operations,no response
mkeb53km,Educational Seminars,Closed Won,2018-10-01,2018-09-01,300,ECONOMY50SPECIAL,operations,
br7pg4i3,Sports Events,Closed Won,2018-10-01,2018-06-09,360,25GIFT,operations,
,Sports Events,Closed Lost,2018-06-18,2018-07-22,324,,operations,no response
fqpjq3pu,Educational Seminars,Checkbox,2018-06-18,2018-06-20,150,CUTBACK75SPECIAL,operations,
uhccv4bt,Corporate Events,Closed Lost,2018-06-18,2018-06-17,240,DISCOUNT50POWER,operations,price
64vhngrq,Corporate Events,Closed Won,2018-06-18,2018-06-19,300,MONTH50CUTBACK,operations,
8t7ai2q8,Sports Events,Closed Lost,2018-06-18,2018-06-18,324,,quality of delivery,price
dbn6mu93,Educational Seminars,Closed Won,2018-06-18,2018-06-18,768,2SEMESTERS20OFF,financial control,
8tjifr62,,Closed Won,2018-06-18,2018-06-18,768,2SEMESTERS20OFF,,
,Sports Events,Closed Lost,2018-06-18,2018-06-19,200,,operations,no budget
qz4gpy66,Corporate Events,Closed Won,2018-06-18,2018-06-18,240,MONTH50REBATE,quality of delivery,
,Corporate Events,Closed Lost,2018-04-03,2018-06-03,360,SAVE25LESS,operations,price
r92it1rg,Corporate Events,Checkbox,2018-04-03,2018-09-03,360,SAVE25LESS,operations,
,Sports Events,Closed Lost,2018-04-03,2018-08-14,200,SHINE50,operations,lost to competitor
,Corporate Events,Closed Lost,2018-04-03,2018-08-08,450,FIFTYSAVINGS,financial control,no response
ikn32tlx,Corporate Events,Closed Lost,2018-04-03,2018-05-03,200,,operations,lost to competitor
xued64t4,Sports Events,Closed Lost,2018-05-03,2018-10-24,324,SLASH10,,no budget
mdx1nn4f,Corporate Events,Closed Lost,2018-05-03,2018-09-10,768,2SEMESTERS20OFF,operations,no response
,Corporate Events,Closed Lost,2018-05-03,2018-05-03,150,QUARTERLY75OFF,operations,price
,Educational Seminars,Closed Lost,2018-05-03,2018-05-03,200,,operations,lost to competitor
1aejkhg1,Corporate Events,Closed Won,2018-05-03,2018-03-04,200,MONTHSAVE25DEAL,operations,
xx82t5zl,Educational Seminars,Closed Won,2018-02-02,2018-02-02,1008,RENEWYEAR30,operations,
zser1o7p,Corporate Events,Closed Lost,2018-02-02,2018-05-02,200,,operations,no product fit
pnjwan8q,Corporate Events,Closed Won,2018-05-02,2018-05-02,240,MONTH50REBATE,operations,
aps168jq,Corporate Events,Closed Won,2018-05-02,2018-05-02,1344,YEARLY30PROMO,operations,
l7y52di3,Corporate Events,Closed Lost,2018-05-02,2018-09-25,960,,financial control,no response
kddcd1mu,Corporate Events,Closed Won,2018-07-11,2018-07-11,450,TRIALFREE,operations,
,Educational Seminars,Closed Lost,2018-07-11,2018-07-11,80,,financial control,no decision
t3eif79a,Corporate Events,Closed Won,2018-07-11,2018-07-11,768,2SEMESTERS20OFF,quality of delivery,
yiw0l7fx,Educational Seminars,Closed Lost,2018-07-11,2018-07-11,200,,operations,no product fit
fzf3eevz,Corporate Events,Closed Won,2018-07-11,2019-03-09,960,ANNUAL60DEAL,operations,
oqn97qg8,Corporate Events,Closed Lost,2018-07-11,2018-07-23,240,DISCOUNT50POWER,operations,not target
,Educational Seminars,Closed Lost,2018-07-21,2018-09-15,0,,financial control,no response
hindfzlo,Corporate Events,Closed Won,2018-07-21,2018-07-21,576,2SEMESTERS20SALE,operations,
moci4413,Corporate Events,Closed Won,2018-07-22,2018-07-25,1344,YEARLY30PROMO,operations,
qze2p6w8,Corporate Events,Closed Lost,2018-07-22,2018-07-24,324,10OFFREDUCED,time saving,no response
y3kmkky2,Sports Events,Closed Won,2018-07-22,2018-08-11,576,HALFSEASON20G,operations,
smefmplb,Corporate Events,Closed Lost,2018-07-22,2018-08-14,360,SAVE25LESS,financial control,no response
z52nyf59,Corporate Events,Closed Lost,2018-10-01,2018-06-09,200,2SEMESTERS20OFF,operations,other
,Sports Events,Closed Lost,2018-10-01,2018-06-20,450,SAVEQUARTER25,operations,no response
98pp0lyi,Educational Seminars,Closed Won,2018-10-01,2018-10-01,1018,RENEWYEAR30,financial control,
q1m6am6n,Sports Events,Closed Lost,2018-10-01,2018-06-12,1008,,financial control,no response
r3fpju6a,Corporate Events,Closed Lost,2018-05-03,2018-10-09,768,,operations,lost to competitor
08rhrven,Corporate Events,Closed Won,2018-05-03,2018-08-11,768,2SEMESTERS20OFF,operations,
,Corporate Events,Closed Lost,2018-05-03,2018-09-11,0,,operations,not target
0565dpo2,Corporate Events,Closed Won,2018-05-03,2018-06-03,768,2SEMESTERS20OFF,operations,
x7g7x9ci,Corporate Events,Closed Won,2018-05-03,2018-06-03,768,2SEMESTERS20OFF,operations,
uvp77r10,Sports Events,Closed Won,2018-05-03,2018-06-03,240,MONTH50REBATE,,
rx7rpw84,Corporate Events,Closed Won,2018-05-03,2018-11-03,576,2SEMESTERS20SALE,operations,
zzuidn21,Corporate Events,Closed Lost,2018-05-03,2018-08-22,600,,operations,price
uznt2f1u,Corporate Events,Closed Won,2018-05-03,2018-05-03,1344,YEARLY30PROMO,operations,
,Corporate Events,Closed Lost,2018-05-02,2018-07-21,200,,quality of delivery,lost to competitor
hk3hyii5,Sports Events,Closed Lost,2018-05-02,2018-07-16,960,,quality of delivery,not target
5bc4f1qr,Educational Seminars,Closed Lost,2018-05-02,2018-08-02,200,,operations,lost to competitor
agwsdnal,Sports Events,Closed Won,2018-05-02,2018-05-02,600,,operations,
hktiwp1h,Corporate Events,Closed Lost,2018-05-02,2018-09-02,360,SAVE25LESS,operations,not target
,Educational Seminars,Closed Lost,2018-05-02,2018-07-02,324,,financial control,price
ax2u4crk,Educational Seminars,Closed Lost,2018-05-02,2018-09-25,1344,,financial control,no response
hvi4aign,Corporate Events,Closed Lost,2018-05-02,2018-05-02,200,,operations,not target
hr4biknq,Corporate Events,Closed Lost,2018-05-02,2018-12-02,18150,,quality of delivery,price
m684mgsf,Corporate Events,Closed Won,2018-05-02,2018-05-02,360,SAVE25LESS,operations,
nh52mhxf,Corporate Events,Closed Won,2018-05-02,2018-06-02,1008,RENEWYEAR30,operations,
ewsl9f2l,Corporate Events,Closed Won,2018-05-02,2018-05-02,240,DISCOUNT50POWER,operations,
rx8nz4u3,Corporate Events,Closed Won,2018-07-11,2018-07-11,450,TRIALFREE,operations,
kdep0gcz,Sports Events,Closed Lost,2018-07-11,2018-07-25,772,,operations,no response
18zqbqod,Corporate Events,Closed Lost,2018-07-22,2018-07-25,150,,financial control,price
wj7nngg6,Sports Events,Closed Won,2018-07-22,2018-07-22,360,25GIFT,operations,
